lm_0,lm_1,lm_2,lm_3,lm_4,lm_5,lm_6,lm_7,lm_8,lm_9,lm_10,lm_11,lm_12,lm_13,lm_14,lm_15,lm_16,lm_17,lm_18,lm_19,lm_20,lm_21,lm_22,lm_23,lm_24,lm_25,lm_26,lm_27,lm_28,lm_29,lm_30,lm_31,lm_32,lm_33,lm_34,lm_35,lm_36,lm_37,lm_38,lm_39,lm_40,lm_41,lm_42,lm_43,lm_44,lm_45,lm_46,lm_47,lm_48,lm_49,lm_50,lm_51,lm_52,lm_53,lm_54,lm_55,lm_56,lm_57,lm_58,lm_59,lm_60,lm_61,lm_62,label
0.745986819267273,0.39658138155937195,5.566957739233658e-08,0.7257348299026489,0.3735559284687042,-0.005468582734465599,0.7123157978057861,0.3438214957714081,-0.009137658402323723,0.702791154384613,0.3209827244281769,-0.013175491243600845,0.6926918029785156,0.30542826652526855,-0.017577314749360085,0.7375050187110901,0.3148028254508972,-0.003071591956540942,0.7288058400154114,0.28706908226013184,-0.009019226767122746,0.7237092852592468,0.26889750361442566,-0.01486142072826624,0.7204453945159912,0.25383657217025757,-0.019348328933119774,0.7543126940727234,0.3129431903362274,-0.006081679370254278,0.7557551264762878,0.27788636088371277,-0.011050759814679623,0.7562131881713867,0.25524404644966125,-0.01582367718219757,0.7571924328804016,0.23671115934848785,-0.01954261027276516,0.7689803838729858,0.32149946689605713,-0.010357612743973732,0.779346764087677,0.29151827096939087,-0.01681671105325222,0.7853816747665405,0.27364274859428406,-0.02152755670249462,0.7902483344078064,0.25783592462539673,-0.0246316846460104,0.7807130217552185,0.3373745083808899,-0.015121162869036198,0.7950457334518433,0.31827884912490845,-0.02041628584265709,0.8036489486694336,0.30581972002983093,-0.022329699248075485,0.8101483583450317,0.29274654388427734,-0.02360445074737072,open_palm
0.7393596768379211,0.34379738569259644,4.8989704737323336e-08,0.7154141664505005,0.322979599237442,-0.00809084065258503,0.6995677947998047,0.2935660481452942,-0.013316111639142036,0.6888868808746338,0.27025872468948364,-0.018351757898926735,0.6770378947257996,0.2556713819503784,-0.023828113451600075,0.7236829996109009,0.25879618525505066,-0.007835354655981064,0.713668167591095,0.22978271543979645,-0.015459578484296799,0.7073187828063965,0.21027079224586487,-0.022427061572670937,0.7026371359825134,0.19360357522964478,-0.027616310864686966,0.7407609224319458,0.2549009621143341,-0.010206310078501701,0.7407902479171753,0.21568119525909424,-0.016107797622680664,0.7400110960006714,0.19136974215507507,-0.021144889295101166,0.7396631836891174,0.17158479988574982,-0.025006234645843506,0.756149411201477,0.2626548707485199,-0.013895783573389053,0.7648899555206299,0.2289496660232544,-0.020773010328412056,0.769564151763916,0.2082185447216034,-0.025657858699560165,0.7734298706054688,0.1899775266647339,-0.02897876687347889,0.7689740061759949,0.27839937806129456,-0.018333693966269493,0.7818804979324341,0.2556394636631012,-0.024060415104031563,0.7894276976585388,0.2410035878419876,-0.026079989969730377,0.7952948212623596,0.22634398937225342,-0.02746039256453514,open_palm
0.7274554371833801,0.28959646821022034,1.303578613942591e-07,0.7017234563827515,0.2684227526187897,-0.00907465722411871,0.6821892857551575,0.2382858544588089,-0.015603026375174522,0.6663926839828491,0.2139652818441391,-0.02164195291697979,0.6517648696899414,0.19824501872062683,-0.027923230081796646,0.7081126570701599,0.20095978677272797,-0.009759013541042805,0.6971476078033447,0.1698904037475586,-0.017708200961351395,0.6902961134910583,0.15006034076213837,-0.024673735722899437,0.6857538223266602,0.13333022594451904,-0.029904471710324287,0.7266435027122498,0.196383997797966,-0.012151607312262058,0.7265478372573853,0.15496136248111725,-0.01854969561100006,0.7264497876167297,0.1287437379360199,-0.024019908159971237,0.7272899746894836,0.10651404410600662,-0.02829352766275406,0.74323970079422,0.20402373373508453,-0.01590767875313759,0.753358781337738,0.16783326864242554,-0.023498771712183952,0.759521484375,0.14644569158554077,-0.029064474627375603,0.7640661597251892,0.1272692084312439,-0.03289011865854263,0.7570087313652039,0.22002051770687103,-0.02030886523425579,0.7714285850524902,0.19557242095470428,-0.026728063821792603,0.7804161310195923,0.17998629808425903,-0.029097549617290497,0.7867153882980347,0.16446958482265472,-0.030690675601363182,open_palm
0.6640548706054688,0.31377077102661133,1.471893540383462e-07,0.6357922554016113,0.29963937401771545,-0.014136934652924538,0.6117788553237915,0.2738170027732849,-0.024062059819698334,0.5932389497756958,0.2519921064376831,-0.03290007263422012,0.5759246945381165,0.2381332367658615,-0.042362816631793976,0.6394590139389038,0.2210262417793274,-0.019447606056928635,0.628359854221344,0.18179425597190857,-0.03007700853049755,0.622261643409729,0.15638649463653564,-0.03848771005868912,0.6189890503883362,0.13396170735359192,-0.044916171580553055,0.6600576043128967,0.2137996405363083,-0.021019620820879936,0.6611848473548889,0.16509869694709778,-0.029996974393725395,0.6622252464294434,0.13402926921844482,-0.03724399209022522,0.6645553708076477,0.10806470364332199,-0.04304753243923187,0.6785599589347839,0.2199532836675644,-0.023987816646695137,0.6903000473976135,0.17664676904678345,-0.03404410183429718,0.6974356174468994,0.14958128333091736,-0.04210010543465614,0.7033854126930237,0.12640586495399475,-0.04796941578388214,0.6948839426040649,0.2353438436985016,-0.02798803150653839,0.7131482362747192,0.20848318934440613,-0.037152137607336044,0.7250144481658936,0.19044429063796997,-0.04199214652180672,0.73447585105896,0.17266130447387695,-0.045536089688539505,open_palm
0.5952747464179993,0.38914814591407776,2.0951711121597327e-07,0.5671038627624512,0.387350857257843,-0.013158148154616356,0.5427365303039551,0.37266454100608826,-0.022750141099095345,0.5220584273338318,0.3592223823070526,-0.03089958243072033,0.5034436583518982,0.3517533540725708,-0.03965972736477852,0.5630045533180237,0.32099130749702454,-0.020538536831736565,0.5470912456512451,0.29142820835113525,-0.030078310519456863,0.537383496761322,0.27219462394714355,-0.037208192050457,0.5307837724685669,0.25516849756240845,-0.042763885110616684,0.5808569192886353,0.309526264667511,-0.021541068330407143,0.5758914351463318,0.2663825750350952,-0.029552478343248367,0.5731810927391052,0.2383088767528534,-0.03642008453607559,0.5729513764381409,0.21363794803619385,-0.04190611466765404,0.5983547568321228,0.31180062890052795,-0.023481471464037895,0.6043214201927185,0.2701517343521118,-0.03407341614365578,0.6086902022361755,0.2452484369277954,-0.043493133038282394,0.612820029258728,0.22321969270706177,-0.050281062722206116,0.6139894723892212,0.3239881992340088,-0.025935720652341843,0.6312351822853088,0.3023933172225952,-0.037914276123046875,0.6426623463630676,0.28844979405403137,-0.044681090861558914,0.6523536443710327,0.2748599052429199,-0.0490889847278595,open_palm
0.6630854606628418,0.37042325735092163,1.2670183480167907e-07,0.6390407681465149,0.35981765389442444,-0.007755097467452288,0.6197766065597534,0.3397209048271179,-0.012880847789347172,0.6060431599617004,0.3228997588157654,-0.017650095745921135,0.5927035212516785,0.31258901953697205,-0.022948630154132843,0.6407018899917603,0.30256420373916626,-0.009761560708284378,0.6292287111282349,0.2760109305381775,-0.016596831381320953,0.6216764450073242,0.259427011013031,-0.022386884316802025,0.616186261177063,0.24535027146339417,-0.0267114769667387,0.6564663052558899,0.2971586287021637,-0.012185455299913883,0.65648353099823,0.25956016778945923,-0.01734156906604767,0.6558516025543213,0.23648202419281006,-0.02214997448027134,0.6563262343406677,0.2174513041973114,-0.025984730571508408,0.6710472106933594,0.303257554769516,-0.015627091750502586,0.6807804703712463,0.2714335322380066,-0.022883255034685135,0.6860398650169373,0.2524605095386505,-0.02882111445069313,0.6902950406074524,0.23608887195587158,-0.03303569555282593,0.6833193302154541,0.3177426755428314,-0.01954835280776024,0.6986441016197205,0.30166423320770264,-0.026741942390799522,0.7081701755523682,0.2906945049762726,-0.02996358461678028,0.715503990650177,0.2797241806983948,-0.03217654302716255,open_palm
0.693166971206665,0.38918009400367737,9.927169486445564e-08,0.6732243299484253,0.37383997440338135,-0.006808502599596977,0.6595417261123657,0.3513309359550476,-0.01176630612462759,0.649958610534668,0.3340206742286682,-0.016626089811325073,0.6395638585090637,0.32273319363594055,-0.022045543417334557,0.6804124116897583,0.3122479319572449,-0.008068164810538292,0.6712778210639954,0.28503847122192383,-0.01598944328725338,0.6656211018562317,0.26660841703414917,-0.022905685007572174,0.6615811586380005,0.25141745805740356,-0.027915270999073982,0.6952906847000122,0.3086552321910858,-0.010874178260564804,0.6972060203552246,0.27192172408103943,-0.01695321686565876,0.6978781223297119,0.24899663031101227,-0.022170105949044228,0.6985712647438049,0.23085597157478333,-0.025956423953175545,0.7082417607307434,0.31617850065231323,-0.014778445474803448,0.7176908254623413,0.28557685017585754,-0.021536123007535934,0.7231736779212952,0.26734015345573425,-0.026772523298859596,0.7273174524307251,0.25114479660987854,-0.03038868121802807,0.7183881998062134,0.3316240906715393,-0.019243482500314713,0.730963945388794,0.3147507309913635,-0.025009602308273315,0.7388445734977722,0.30348122119903564,-0.027333522215485573,0.7450699806213379,0.2918396294116974,-0.028899427503347397,open_palm
0.6818821430206299,0.4276014268398285,8.426147957152352e-08,0.6645801067352295,0.4081493616104126,-0.0065596019849181175,0.6530304551124573,0.38279348611831665,-0.011159015819430351,0.6442356705665588,0.3636249005794525,-0.015717092901468277,0.634693443775177,0.3499140739440918,-0.020757701247930527,0.6776489019393921,0.3512589931488037,-0.006596906576305628,0.671909511089325,0.32416072487831116,-0.013013966381549835,0.6689518690109253,0.305838406085968,-0.01895974949002266,0.6674814820289612,0.29094433784484863,-0.02345292642712593,0.6925217509269714,0.35075879096984863,-0.008983027189970016,0.6977208852767944,0.3166459798812866,-0.013785777613520622,0.7009061574935913,0.2961006760597229,-0.01840837672352791,0.7041961550712585,0.280131995677948,-0.022051824256777763,0.7044567465782166,0.36035606265068054,-0.012401954270899296,0.7168545126914978,0.3332964777946472,-0.018446601927280426,0.7240790724754333,0.31752678751945496,-0.023363884538412094,0.7300595641136169,0.30338507890701294,-0.02688494510948658,0.713107168674469,0.3769354224205017,-0.01635667122900486,0.7277556657791138,0.36380597949028015,-0.021503493189811707,0.7370163798332214,0.35527077317237854,-0.023604223504662514,0.7448520660400391,0.3459746539592743,-0.02513618767261505,open_palm
0.6947168707847595,0.41145583987236023,1.2991520748073526e-07,0.6788861751556396,0.38958361744880676,-0.008249451406300068,0.6685706377029419,0.36384111642837524,-0.01544153317809105,0.6609446406364441,0.3424537777900696,-0.02224617451429367,0.6530588865280151,0.32572248578071594,-0.029418569058179855,0.700676441192627,0.3355686068534851,-0.011069378815591335,0.6998015642166138,0.30900853872299194,-0.018734466284513474,0.6998932361602783,0.29106876254081726,-0.02529636211693287,0.7010590434074402,0.27689656615257263,-0.030187325552105904,0.7164721488952637,0.3386188745498657,-0.0133373336866498,0.7276841402053833,0.3062736988067627,-0.01985127292573452,0.7345909476280212,0.2858908772468567,-0.024835767224431038,0.7407187223434448,0.2695472836494446,-0.028629569336771965,0.7278265953063965,0.35162514448165894,-0.0166317168623209,0.7462432980537415,0.3276557922363281,-0.024145683273673058,0.7571170926094055,0.31413304805755615,-0.0292460136115551,0.7659833431243896,0.3017384111881256,-0.03261934965848923,0.7345743179321289,0.3711357116699219,-0.020475955680012703,0.7535773515701294,0.35975563526153564,-0.026625636965036392,0.7651028037071228,0.3522570729255676,-0.02880718559026718,0.7746074199676514,0.343590646982193,-0.03021397814154625,open_palm
0.7546032071113586,0.39348626136779785,1.517210677093317e-07,0.7465587258338928,0.3661781847476959,-0.010028939694166183,0.743689775466919,0.33723944425582886,-0.018052736297249794,0.7412777543067932,0.31339946389198303,-0.02576945722103119,0.7376208901405334,0.2948022186756134,-0.033751823008060455,0.7836378812789917,0.3198304772377014,-0.010882940143346786,0.7944720983505249,0.2940596640110016,-0.017915625125169754,0.8014063239097595,0.2784213423728943,-0.024164613336324692,0.8077346682548523,0.2671356201171875,-0.028647679835557938,0.7982542514801025,0.3326016366481781,-0.01175758522003889,0.8161965608596802,0.3121126890182495,-0.01537161972373724,0.8271661400794983,0.2991573214530945,-0.0187099389731884,0.8354424834251404,0.2897036075592041,-0.021704358980059624,0.8063340783119202,0.35084202885627747,-0.014034649357199669,0.8264955282211304,0.33535605669021606,-0.01798805221915245,0.8371756672859192,0.325687974691391,-0.02149399369955063,0.8451862335205078,0.317383736371994,-0.024256013333797455,0.8086882829666138,0.3722568452358246,-0.017404090613126755,0.8266110420227051,0.3682771921157837,-0.02181996963918209,0.8385249972343445,0.36578282713890076,-0.023704446852207184,0.8484092950820923,0.3626627027988434,-0.024707425385713577,open_palm
0.6321585774421692,0.4723101258277893,7.756280950843575e-08,0.6058396100997925,0.47962963581085205,-0.01240440271794796,0.5783664584159851,0.4790295362472534,-0.02250557951629162,0.5557473301887512,0.47871628403663635,-0.03191991522908211,0.5368970632553101,0.48304784297943115,-0.04216066747903824,0.5795705914497375,0.4166356325149536,-0.017479384317994118,0.5563845038414001,0.39841538667678833,-0.02707287110388279,0.5428357720375061,0.3854985535144806,-0.03526873514056206,0.5316458940505981,0.3730534315109253,-0.041596394032239914,0.5906832218170166,0.39538586139678955,-0.018637267872691154,0.5685035586357117,0.3617365062236786,-0.027373865246772766,0.5548647046089172,0.34092628955841064,-0.03483740985393524,0.5441554188728333,0.3223755657672882,-0.04082205519080162,0.6063583493232727,0.3841950297355652,-0.02083209529519081,0.592714250087738,0.34672170877456665,-0.029645448550581932,0.5841878056526184,0.3224893808364868,-0.03748176991939545,0.5767282247543335,0.30129772424697876,-0.04313407465815544,0.6244328022003174,0.3811228275299072,-0.023893309757113457,0.621899425983429,0.3465169370174408,-0.030990613624453545,0.6206786036491394,0.32511088252067566,-0.03486655279994011,0.6179722547531128,0.3060707747936249,-0.037777915596961975,open_palm
0.7605223655700684,0.5387894511222839,7.05390874600198e-08,0.7498325109481812,0.5026788711547852,-0.01421581394970417,0.7491433024406433,0.4633806347846985,-0.022989384829998016,0.7508755922317505,0.4311332404613495,-0.03073342703282833,0.7482361793518066,0.4059320092201233,-0.03873518481850624,0.7950375080108643,0.4480728209018707,-0.014660168439149857,0.8073500394821167,0.41373029351234436,-0.024359794333577156,0.8165130615234375,0.39341387152671814,-0.03283829241991043,0.824711799621582,0.3764946162700653,-0.0391763299703598,0.8125043511390686,0.46003419160842896,-0.014860468916594982,0.8366616368293762,0.4281388521194458,-0.023302657529711723,0.8512363433837891,0.4089430570602417,-0.030070418491959572,0.8630722761154175,0.3930199444293976,-0.03528361767530441,0.8219806551933289,0.4792628884315491,-0.01678594946861267,0.8483811020851135,0.4582786560058594,-0.025070782750844955,0.8643567562103271,0.4450147747993469,-0.03167649731040001,0.8777921795845032,0.4321158230304718,-0.036351755261421204,0.8247201442718506,0.5027338266372681,-0.020027248188853264,0.8486575484275818,0.4939645230770111,-0.02632189355790615,0.863039493560791,0.4875454902648926,-0.029554001986980438,0.8752774596214294,0.47904518246650696,-0.032039474695920944,open_palm
